date,country,new_cases
2022-02-08,United Kingdom,66171
2022-02-09,United Kingdom,67316
2022-02-10,United Kingdom,162080
2022-02-11,United Kingdom,58316
2022-02-12,United Kingdom,45500
2022-02-13,United Kingdom,40844
2022-02-14,United Kingdom,41170
2022-02-15,United Kingdom,45922
2022-02-16,United Kingdom,53755
2022-02-17,United Kingdom,51352
2022-02-18,United Kingdom,47147
2022-02-19,United Kingdom,39218
2022-02-20,United Kingdom,31010
2022-02-21,United Kingdom,38139
2022-02-22,United Kingdom,40876
2022-02-23,United Kingdom,39235
2022-02-24,United Kingdom,38481
2022-02-25,United Kingdom,31601
2022-02-26,United Kingdom,0
2022-02-27,United Kingdom,0
2022-02-28,United Kingdom,81936
2022-03-01,United Kingdom,98867
2022-03-02,United Kingdom,43753
2022-03-03,United Kingdom,45375
2022-03-04,United Kingdom,44485
2022-03-05,United Kingdom,0
2022-03-06,United Kingdom,0
2022-03-07,United Kingdom,126120
2022-03-08,United Kingdom,61713
2022-03-09,United Kingdom,66870
2022-03-10,United Kingdom,84092
2022-03-11,United Kingdom,72509
2022-03-12,United Kingdom,0
2022-03-13,United Kingdom,0
2022-03-14,United Kingdom,170467
2022-03-15,United Kingdom,119229
2022-03-16,United Kingdom,90974
2022-03-17,United Kingdom,90472
2022-03-18,United Kingdom,92135
2022-03-19,United Kingdom,0
2022-03-20,United Kingdom,0
2022-03-21,United Kingdom,225672
2022-03-22,United Kingdom,94297
2022-03-23,United Kingdom,102267
2022-03-24,United Kingdom,97819
2022-03-25,United Kingdom,77306
2022-03-26,United Kingdom,0
2022-03-27,United Kingdom,0
2022-03-28,United Kingdom,214392
2022-03-29,United Kingdom,80656
2022-03-30,United Kingdom,86838
2022-03-31,United Kingdom,74416
2022-04-01,United Kingdom,69449
2022-04-02,United Kingdom,0
2022-04-03,United Kingdom,0
2022-04-04,United Kingdom,142807
2022-04-05,United Kingdom,50624
2022-04-06,United Kingdom,51251
2022-04-07,United Kingdom,46990
2022-04-08,United Kingdom,41284
2022-04-09,United Kingdom,0
2022-04-10,United Kingdom,0
2022-04-11,United Kingdom,91174
2022-04-12,United Kingdom,38276
2022-04-13,United Kingdom,35836
2022-04-14,United Kingdom,32522
2022-04-15,United Kingdom,0
2022-04-16,United Kingdom,0
2022-04-17,United Kingdom,0
2022-04-18,United Kingdom,0
2022-04-19,United Kingdom,116306
2022-04-20,United Kingdom,26093
2022-04-21,United Kingdom,19472
2022-04-22,United Kingdom,23697
2022-04-23,United Kingdom,0
2022-04-24,United Kingdom,0
2022-04-25,United Kingdom,44992
2022-04-26,United Kingdom,16611
2022-04-27,United Kingdom,17111
2022-04-28,United Kingdom,14005
2022-04-29,United Kingdom,12415
2022-04-30,United Kingdom,0
2022-05-01,United Kingdom,0
2022-05-02,United Kingdom,0
2022-05-03,United Kingdom,35518
2022-05-04,United Kingdom,16665
2022-05-05,United Kingdom,12460
2022-05-06,United Kingdom,11051
2022-05-07,United Kingdom,0
2022-05-08,United Kingdom,0
2022-05-09,United Kingdom,26253
2022-05-10,United Kingdom,10413
2022-05-11,United Kingdom,8120
2022-05-12,United Kingdom,14800
2022-05-13,United Kingdom,6587
2022-05-14,United Kingdom,0
2022-05-15,United Kingdom,0
2022-05-16,United Kingdom,23592
2022-05-17,United Kingdom,8596
2022-05-18,United Kingdom,7783
2022-05-19,United Kingdom,12199
2022-05-20,United Kingdom,6336
2022-05-21,United Kingdom,0
2022-05-22,United Kingdom,0
2022-05-23,United Kingdom,25967
2022-05-24,United Kingdom,6442
2022-05-25,United Kingdom,5853
2022-05-26,United Kingdom,0
2022-05-27,United Kingdom,4656
2022-05-28,United Kingdom,0
2022-05-29,United Kingdom,0
2022-05-30,United Kingdom,17090
2022-05-31,United Kingdom,5801
2022-06-01,United Kingdom,5306
2022-06-02,United Kingdom,0
2022-06-03,United Kingdom,0
2022-06-04,United Kingdom,0
2022-06-05,United Kingdom,0
2022-06-06,United Kingdom,33053
2022-06-07,United Kingdom,10237
2022-06-08,United Kingdom,13884
2022-06-09,United Kingdom,10079
2022-06-10,United Kingdom,9206
2022-06-11,United Kingdom,0
2022-06-12,United Kingdom,0
2022-06-13,United Kingdom,28231
2022-06-14,United Kingdom,12028
2022-06-15,United Kingdom,25300
2022-06-16,United Kingdom,12538
2022-06-17,United Kingdom,12054
2022-06-18,United Kingdom,0
2022-06-19,United Kingdom,0
2022-06-20,United Kingdom,36425
2022-06-21,United Kingdom,16430
2022-06-22,United Kingdom,32727
2022-06-23,United Kingdom,18269
2022-06-24,United Kingdom,16473
2022-06-25,United Kingdom,0
2022-06-26,United Kingdom,0
2022-06-27,United Kingdom,47303
2022-06-28,United Kingdom,21412
2022-06-29,United Kingdom,35895
2022-06-30,United Kingdom,22908
2022-07-01,United Kingdom,20720
2022-07-02,United Kingdom,0
2022-07-03,United Kingdom,0
2022-07-04,United Kingdom,0
2022-07-05,United Kingdom,0
2022-07-06,United Kingdom,142930
2022-07-07,United Kingdom,0
2022-07-08,United Kingdom,0
2022-07-09,United Kingdom,0
2022-07-10,United Kingdom,0
2022-07-11,United Kingdom,0
2022-07-12,United Kingdom,0
2022-07-13,United Kingdom,190913
2022-07-14,United Kingdom,0
2022-07-15,United Kingdom,0
2022-07-16,United Kingdom,0
2022-07-17,United Kingdom,0
2022-07-18,United Kingdom,0
2022-07-19,United Kingdom,0
2022-07-20,United Kingdom,137661
2022-07-21,United Kingdom,0
2022-07-22,United Kingdom,0
2022-07-23,United Kingdom,0
2022-07-24,United Kingdom,0
2022-07-25,United Kingdom,0
2022-07-26,United Kingdom,0
2022-07-27,United Kingdom,91914
2022-07-28,United Kingdom,0
2022-07-29,United Kingdom,0
2022-07-30,United Kingdom,0
2022-07-31,United Kingdom,0
2022-08-01,United Kingdom,0
2022-08-02,United Kingdom,0
2022-08-03,United Kingdom,64420
2022-08-04,United Kingdom,0
2022-08-05,United Kingdom,0
2022-08-06,United Kingdom,0
2022-08-07,United Kingdom,0
2022-08-08,United Kingdom,0
2022-08-09,United Kingdom,0
2022-08-10,United Kingdom,51927
2022-08-11,United Kingdom,0
2022-08-12,United Kingdom,0
2022-08-13,United Kingdom,0
2022-08-14,United Kingdom,0
2022-08-15,United Kingdom,0
2022-08-16,United Kingdom,0
2022-08-17,United Kingdom,39961
2022-08-18,United Kingdom,0
2022-08-19,United Kingdom,0
2022-08-20,United Kingdom,0
2022-08-21,United Kingdom,0
2022-08-22,United Kingdom,0
2022-08-23,United Kingdom,0
2022-08-24,United Kingdom,0
2022-08-25,United Kingdom,32088
2022-08-26,United Kingdom,0
2022-08-27,United Kingdom,0
2022-08-28,United Kingdom,0
2022-08-29,United Kingdom,0
2022-08-30,United Kingdom,0
2022-08-31,United Kingdom,28917
2022-09-01,United Kingdom,0
2022-09-02,United Kingdom,0
2022-09-03,United Kingdom,0
2022-09-04,United Kingdom,0
2022-09-05,United Kingdom,0
2022-09-06,United Kingdom,0
2022-09-07,United Kingdom,0
2022-09-08,United Kingdom,32727
2022-09-09,United Kingdom,0
2022-09-10,United Kingdom,0
2022-09-11,United Kingdom,0
2022-09-12,United Kingdom,0
2022-09-13,United Kingdom,0
2022-09-14,United Kingdom,0
2022-09-15,United Kingdom,30786
2022-09-16,United Kingdom,0
2022-09-17,United Kingdom,0
2022-09-18,United Kingdom,0
2022-09-19,United Kingdom,0
2022-09-20,United Kingdom,0
2022-09-21,United Kingdom,0
2022-09-22,United Kingdom,36647
2022-09-23,United Kingdom,0
2022-09-24,United Kingdom,0
2022-09-25,United Kingdom,0
2022-09-26,United Kingdom,0
2022-09-27,United Kingdom,0
2022-09-28,United Kingdom,0
2022-09-29,United Kingdom,50900
2022-09-30,United Kingdom,0
2022-10-01,United Kingdom,0
2022-10-02,United Kingdom,0
2022-10-03,United Kingdom,0
2022-10-04,United Kingdom,0
2022-10-05,United Kingdom,0
2022-10-06,United Kingdom,62421
2022-10-07,United Kingdom,0
2022-10-08,United Kingdom,0
2022-10-09,United Kingdom,0
2022-10-10,United Kingdom,0
2022-10-11,United Kingdom,0
2022-10-12,United Kingdom,0
2022-10-13,United Kingdom,63520
2022-10-14,United Kingdom,0
2022-10-15,United Kingdom,0
2022-10-16,United Kingdom,0
2022-10-17,United Kingdom,0
2022-10-18,United Kingdom,0
2022-10-19,United Kingdom,0
2022-10-20,United Kingdom,56729
2022-10-21,United Kingdom,0
2022-10-22,United Kingdom,0
2022-10-23,United Kingdom,0
2022-10-24,United Kingdom,0
2022-10-25,United Kingdom,0
2022-10-26,United Kingdom,0
2022-10-27,United Kingdom,42963
2022-10-28,United Kingdom,0
2022-10-29,United Kingdom,0
2022-10-30,United Kingdom,0
2022-10-31,United Kingdom,0
2022-11-01,United Kingdom,0
2022-11-02,United Kingdom,0
2022-11-03,United Kingdom,31552
2022-11-04,United Kingdom,0
2022-11-05,United Kingdom,0
2022-11-06,United Kingdom,0
2022-11-07,United Kingdom,0
2022-11-08,United Kingdom,0
2022-11-09,United Kingdom,0
2022-11-10,United Kingdom,24155
2022-11-11,United Kingdom,0
2022-11-12,United Kingdom,0
2022-11-13,United Kingdom,0
2022-11-14,United Kingdom,0
2022-11-15,United Kingdom,0
2022-11-16,United Kingdom,0
2022-11-17,United Kingdom,23441
2022-11-18,United Kingdom,0
2022-11-19,United Kingdom,0
2022-11-20,United Kingdom,0
2022-11-21,United Kingdom,0
2022-11-22,United Kingdom,0
2022-11-23,United Kingdom,0
2022-11-24,United Kingdom,20535
2022-11-25,United Kingdom,0
2022-11-26,United Kingdom,0
2022-11-27,United Kingdom,0
2022-11-28,United Kingdom,0
2022-11-29,United Kingdom,0
2022-11-30,United Kingdom,0
2022-12-01,United Kingdom,26574
2022-12-02,United Kingdom,0
2022-12-03,United Kingdom,0
2022-12-04,United Kingdom,0
2022-12-05,United Kingdom,0
2022-12-06,United Kingdom,0
2022-12-07,United Kingdom,0
2022-12-08,United Kingdom,28830
2022-12-09,United Kingdom,0
2022-12-10,United Kingdom,0
2022-12-11,United Kingdom,0
2022-12-12,United Kingdom,0
2022-12-13,United Kingdom,0
2022-12-14,United Kingdom,0
2022-12-15,United Kingdom,35466
2022-12-16,United Kingdom,0
2022-12-17,United Kingdom,0
2022-12-18,United Kingdom,0
2022-12-19,United Kingdom,0
2022-12-20,United Kingdom,0
2022-12-21,United Kingdom,0
2022-12-22,United Kingdom,46042
2022-12-23,United Kingdom,0
2022-12-24,United Kingdom,0
2022-12-25,United Kingdom,0
2022-12-26,United Kingdom,0
2022-12-27,United Kingdom,0
2022-12-28,United Kingdom,0
2022-12-29,United Kingdom,0
2022-12-30,United Kingdom,0
2022-12-31,United Kingdom,0
